,minibatch_loss,epoch_avg_loss,epoch_val_loss,learning_rate,evaluation_loss,training_confusion_matrix,validation_confusion_matrix,evaluation_confusion_matrix,train_ious,train_dices,train_precision,train_recall,train_specificity,train_sensitivity,val_ious,val_dices,val_precision,val_recall,val_specificity,val_sensitivity,test_ious,test_dices,test_precision,test_recall,test_specificity,test_sensitivity
167,0.7854792475700378,,,,,,,,,,,,,,,,,,,,,,,,,
168,0.7820334434509277,,,,,,,,,,,,,,,,,,,,,,,,,
169,0.7802874445915222,,,,,,,,,,,,,,,,,,,,,,,,,
170,0.7834667563438416,,,,,,,,,,,,,,,,,,,,,,,,,
171,0.7825758457183838,,,,,,,,,,,,,,,,,,,,,,,,,
172,0.7857257127761841,,,,,,,,,,,,,,,,,,,,,,,,,
173,0.7802463173866272,,,,,,,,,,,,,,,,,,,,,,,,,
174,0.7830988764762878,,,,,,,,,,,,,,,,,,,,,,,,,
175,0.780045747756958,,,,,,,,,,,,,,,,,,,,,,,,,
176,0.7795192003250122,,,,,,,,,,,,,,,,,,,,,,,,,
177,0.7857596278190613,,,,,,,,,,,,,,,,,,,,,,,,,
178,,0.783760130405426,,0.001,,"[[9.02666002e+01 2.43910603e-01 3.39424013e+00]
 [1.77008563e-01 2.28669330e-01 3.03054026e-02]
 [1.92223925e+00 2.29390793e-02 3.71408741e+00]]",,,[0.94023792 0.32535373 0.40886884],[0.96919858 0.4909689  0.58042144],[0.97727247 0.46147438 0.52027993],[0.96125701 0.52449104 0.65628433],[0.65559277 0.99731982 0.96370025],[0.96125701 0.52449104 0.65628433],,,,,,,,,,,,
179,,,0.7850641437939235,0.001,,,"[[8.91294086e+01 2.58725282e-01 4.23134698e+00]
 [3.31539578e-01 2.73449206e-01 1.49499802e-02]
 [1.94722332e+00 3.01421635e-02 3.78321491e+00]]",,,,,,,,[0.92941648 0.30088836 0.37806148],[0.96341717 0.46258905 0.54868595],[0.97507047 0.48629043 0.47116375],[0.95203912 0.44109067 0.65674197],[0.64285619 0.99709331 0.95494139],[0.95203912 0.44109067 0.65674197],,,,,,
180,0.7817871570587158,,,,,,,,,,,,,,,,,,,,,,,,,
181,0.7835269570350647,,,,,,,,,,,,,,,,,,,,,,,,,
182,0.784277617931366,,,,,,,,,,,,,,,,,,,,,,,,,
183,0.7859405279159546,,,,,,,,,,,,,,,,,,,,,,,,,
184,0.7774261832237244,,,,,,,,,,,,,,,,,,,,,,,,,
185,0.7809013724327087,,,,,,,,,,,,,,,,,,,,,,,,,
186,0.7855752110481262,,,,,,,,,,,,,,,,,,,,,,,,,
187,0.781304121017456,,,,,,,,,,,,,,,,,,,,,,,,,
188,0.7859888076782227,,,,,,,,,,,,,,,,,,,,,,,,,
189,0.7859358787536621,,,,,,,,,,,,,,,,,,,,,,,,,
190,0.781521201133728,,,,,,,,,,,,,,,,,,,,,,,,,
191,0.7849221229553223,,,,,,,,,,,,,,,,,,,,,,,,,
192,0.7821063995361328,,,,,,,,,,,,,,,,,,,,,,,,,
193,0.7826501131057739,,,,,,,,,,,,,,,,,,,,,,,,,
194,0.7806947231292725,,,,,,,,,,,,,,,,,,,,,,,,,
195,0.7846518158912659,,,,,,,,,,,,,,,,,,,,,,,,,
196,0.784079372882843,,,,,,,,,,,,,,,,,,,,,,,,,
197,0.7832120656967163,,,,,,,,,,,,,,,,,,,,,,,,,
198,0.7839993238449097,,,,,,,,,,,,,,,,,,,,,,,,,
199,0.7806105613708496,,,,,,,,,,,,,,,,,,,,,,,,,
200,0.7794460654258728,,,,,,,,,,,,,,,,,,,,,,,,,
201,0.7771360874176025,,,,,,,,,,,,,,,,,,,,,,,,,
202,0.7871032953262329,,,,,,,,,,,,,,,,,,,,,,,,,
203,0.7802414894104004,,,,,,,,,,,,,,,,,,,,,,,,,
204,0.7847498655319214,,,,,,,,,,,,,,,,,,,,,,,,,
205,0.7867014408111572,,,,,,,,,,,,,,,,,,,,,,,,,
206,0.7811366319656372,,,,,,,,,,,,,,,,,,,,,,,,,
207,0.7876129746437073,,,,,,,,,,,,,,,,,,,,,,,,,
208,0.7813757061958313,,,,,,,,,,,,,,,,,,,,,,,,,
209,0.7848904132843018,,,,,,,,,,,,,,,,,,,,,,,,,
210,0.7840285897254944,,,,,,,,,,,,,,,,,,,,,,,,,
211,0.7815625667572021,,,,,,,,,,,,,,,,,,,,,,,,,
212,0.7839651703834534,,,,,,,,,,,,,,,,,,,,,,,,,
213,0.787299394607544,,,,,,,,,,,,,,,,,,,,,,,,,
